Date,UVIX_OPEN,UVIX_CLOSE,UVIX_CTO_RETURN,UVIX_OTC_RETURN,UVIX_RETURN,UVIX_CC_RETURN_REBUILT,UVIX_SOURCE,UVIX_PROXY_SOURCE
2006-03-01,0.6208147620646352,0.609016242370684,0.00802555006533101,-0.01900489552586182,-0.011131870201059704,-0.011131870201060101,synthetic_calibrated_VIX,VIX
2006-03-02,0.6208745915741839,0.6098780634139841,0.019471318461621978,-0.01771135155059067,0.0014151035446041214,0.0014151035446039462,synthetic_calibrated_VIX,VIX
2006-03-03,0.618958281231649,0.6016545962385567,0.014888579147830816,-0.027956141015934244,-0.01348378908628716,-0.013483789086287223,synthetic_calibrated_VIX,VIX
2006-03-06,0.6070674144025161,0.6283878460418718,0.00899655416546219,0.035120369062041634,0.044432885530081685,0.04443288553008151,synthetic_calibrated_VIX,VIX
2006-03-07,0.6492592916088805,0.6403033876131342,0.03321427315705594,-0.013794032848653326,0.018962081533429882,0.01896208153342993,synthetic_calibrated_VIX,VIX
2006-03-08,0.6513875054555898,0.6161573081584674,0.017310728096838535,-0.05408485272139485,-0.03771037280417416,-0.037710372804174,synthetic_calibrated_VIX,VIX
2006-03-09,0.6020410691434496,0.6250529878023132,-0.0229101218602884,0.038223170873714185,0.014437351510822214,0.01443735151082226,synthetic_calibrated_VIX,VIX
2006-03-10,0.6418321011759144,0.6220590510982094,0.026844305524554857,-0.03080720026542516,-0.004789892637151507,-0.0047898926371515715,synthetic_calibrated_VIX,VIX
2006-03-13,0.6224317306771939,0.6063428532749457,0.0005991064326233975,-0.02584842097420681,-0.025264800496862132,-0.025264800496862083,synthetic_calibrated_VIX,VIX
2006-03-14,0.6361229946582253,0.5841272200289713,0.04911436033661931,-0.08173855538297303,-0.036638731908827764,-0.036638731908827715,synthetic_calibrated_VIX,VIX
2006-03-15,0.5958955073159545,0.5890773271117203,0.020146788034290708,-0.01144190570414727,0.008474364681213717,0.008474364681213542,synthetic_calibrated_VIX,VIX
2006-03-16,0.511015907041556,0.5704975087609464,-0.1325147251090174,0.11639872829742148,-0.03154054229496777,-0.031540542294968055,synthetic_calibrated_VIX,VIX
2006-03-17,0.5391851479346037,0.5681485788218434,-0.05488606057956236,0.05371704135061339,-0.004117336014673614,-0.004117336014673456,synthetic_calibrated_VIX,VIX
2006-03-20,0.5857369304367388,0.5827638652633694,0.030957309884269923,-0.005075768692188509,0.025724409047776793,0.025724409047776398,synthetic_calibrated_VIX,VIX
2006-03-21,0.5836243841742337,0.5831900150200404,0.001476616794823693,-0.0007442614907322564,0.0007312563150744886,0.0007312563150743134,synthetic_calibrated_VIX,VIX
2006-03-22,0.5941265173837964,0.5646378662775061,0.018752897138302638,-0.04963362220582568,-0.03181149927935017,-0.03181149927935034,synthetic_calibrated_VIX,VIX
2006-03-23,0.5954496696068874,0.6273145312933504,0.054569140983254494,0.053513946371823495,0.11100329743921207,0.11100329743921233,synthetic_calibrated_VIX,VIX
2006-03-24,0.5970886165443637,0.56108670507127,-0.0481830297899668,-0.060295759248357395,-0.10557355667425199,-0.10557355667425194,synthetic_calibrated_VIX,VIX
2006-03-27,0.5706688282245458,0.5619031127028712,0.017077793978487854,-0.015360424624815017,0.0014550471865084156,0.0014550471865082404,synthetic_calibrated_VIX,VIX
2006-03-28,0.5728756693312624,0.5612983830864271,0.019527488601390752,-0.02020907304083963,-0.0010762168828986531,-0.0010762168828986063,synthetic_calibrated_VIX,VIX
2006-03-29,0.5636995333904089,0.5395643899796768,0.004277850028319152,-0.04281561715258064,-0.03872092591331016,-0.03872092591331011,synthetic_calibrated_VIX,VIX
2006-03-30,0.5200433724429994,0.5281431260462568,-0.03617921771563304,0.015575150136434512,-0.021167564326938275,-0.021167564326938337,synthetic_calibrated_VIX,VIX
2006-03-31,0.530408646235952,0.5395563409892953,0.00428959514564764,0.017246503838615812,0.021610079503409048,0.021610079503408874,synthetic_calibrated_VIX,VIX
2006-04-03,0.5335192314385818,0.5282134897945052,-0.011189025301128308,-0.009944799233891133,-0.021022551924776915,-0.021022551924776867,synthetic_calibrated_VIX,VIX
2006-04-04,0.5471219116863452,0.5272313068148047,0.03579693108405091,-0.03635497765065465,-0.001859443196126567,-0.001859443196126298,synthetic_calibrated_VIX,VIX
2006-04-05,0.5293196714175697,0.5178489626798745,0.003961002648688705,-0.021670663980757787,-0.017795498889495547,-0.01779549888949572,synthetic_calibrated_VIX,VIX
2006-04-06,0.518731919046504,0.5129759608624759,0.0017050461239898063,-0.011096209762083475,-0.00941008318753971,-0.009410083187539331,synthetic_calibrated_VIX,VIX
2006-04-07,0.4974218397092325,0.5282840440055512,-0.03032134513105056,0.062044329043451585,0.02984171639804995,0.029841716398050222,synthetic_calibrated_VIX,VIX
2006-04-10,0.5464663204866212,0.5391888641308215,0.0344176143258248,-0.013317300779523533,0.020641963824210526,0.020641963824210574,synthetic_calibrated_VIX,VIX
2006-04-11,0.5217708354179402,0.5608607174476349,-0.03230413287737188,0.07491772129882168,0.040193436397742706,0.040193436397742976,synthetic_calibrated_VIX,VIX
2006-04-12,0.5736588757584726,0.5625670134625969,0.02281878176292973,-0.019335292740324972,0.003042281197240768,0.003042281197240815,synthetic_calibrated_VIX,VIX
2006-04-13,0.5837065295096786,0.5610159803388647,0.037576885137591276,-0.038873214575609216,-0.00275706375705447,-0.0027570637570546452,synthetic_calibrated_VIX,VIX
2006-04-17,0.582819136973959,0.565691176164719,0.03886369978610027,-0.029388123557798185,0.008333445017075067,0.008333445017074892,synthetic_calibrated_VIX,VIX
2006-04-18,0.5881843533492341,0.5384073884280418,0.0397622910383979,-0.0846281691067653,-0.04823088795843749,-0.04823088795843733,synthetic_calibrated_VIX,VIX
2006-04-19,0.545708828726729,0.5324228728900052,0.01356118146893337,-0.024346235826389506,-0.011115218079583314,-0.011115218079583267,synthetic_calibrated_VIX,VIX
2006-04-20,0.5155420805060145,0.5198197381706121,-0.03170561079083878,0.008297397683616925,-0.023671287168755488,-0.02367128716875544,synthetic_calibrated_VIX,VIX
2006-04-21,0.5037051574071221,0.5319286878340824,-0.03100032488224025,0.05603184722634991,0.023294516876340716,0.023294516876340765,synthetic_calibrated_VIX,VIX
2006-04-24,0.566629080819716,0.5292486983050019,0.0652350470641605,-0.06596975654803594,-0.005038249657097807,-0.00503824965709776,synthetic_calibrated_VIX,VIX
2006-04-25,0.5281063621542434,0.5312222593512218,-0.002158410883988715,0.00590013190575478,0.0037289861128435107,0.0037289861128435575,synthetic_calibrated_VIX,VIX
2006-04-26,0.5246952139787524,0.5171528301969077,-0.012286844644727068,-0.014374790508666857,-0.026485014335613503,-0.026485014335613455,synthetic_calibrated_VIX,VIX
2006-04-27,0.5408676643831684,0.5096042413300451,0.04585652983322386,-0.05780235187248173,-0.014596437312328894,-0.014596437312328847,synthetic_calibrated_VIX,VIX
2006-04-28,0.530077801922508,0.502035136522179,0.04017541247111245,-0.052902923492782916,-0.014852907793920836,-0.014852907793920789,synthetic_calibrated_VIX,VIX
2006-05-01,0.49580280589141595,0.5140212258427105,-0.012414132353239626,0.0367452941669808,0.02387500086859346,0.02387500086859351,synthetic_calibrated_VIX,VIX
2006-05-02,0.5063097465740475,0.5049577792409811,-0.015002258430127036,-0.0026702376207737855,-0.017632436456044114,-0.017632436456043954,synthetic_calibrated_VIX,VIX
2006-05-03,0.5216563284948876,0.513052811444765,0.033069198931852783,-0.016492691797578618,0.016031107028298526,0.01603110702829813,synthetic_calibrated_VIX,VIX
2006-05-04,0.5110724518324833,0.5091322892510571,-0.0038599527536063993,-0.0037962574082589517,-0.007641556787628947,-0.007641556787629011,synthetic_calibrated_VIX,VIX
2006-05-05,0.4830287486631167,0.4960797587378871,-0.05127064446519236,0.027019116586521674,-0.025636815398941963,-0.025636815398941804,synthetic_calibrated_VIX,VIX
2006-05-08,0.5064719080012592,0.4973296960611246,0.020948545229524163,-0.018050777932014817,0.0025196297595723813,0.002519629759572428,synthetic_calibrated_VIX,VIX
2006-05-09,0.502446554460091,0.4955354025641745,0.010288664520723856,-0.013754999083122277,-0.003607855133447571,-0.003607855133447635,synthetic_calibrated_VIX,VIX
2006-05-10,0.5148646905495179,0.49630011709575594,0.03900687596753527,-0.03605718899454513,0.0015432086741422133,0.001543208674141816,synthetic_calibrated_VIX,VIX
2006-05-11,0.5182373032808016,0.5179220379241447,0.04420145276897669,-0.000608341689533165,0.04356622149298634,0.04356622149298639,synthetic_calibrated_VIX,VIX
2006-05-12,0.5064043428027734,0.5580468854293678,-0.022238279659878457,0.10197886996934247,0.07747275567968744,0.07747275567968748,synthetic_calibrated_VIX,VIX
2006-05-15,0.6271193042660378,0.5597775088340818,0.12377529673608856,-0.10738274993905805,0.0031012150589861485,0.0031012150589864174,synthetic_calibrated_VIX,VIX
2006-05-16,0.5513504374899405,0.5392503980021205,-0.01505432285354491,-0.021946186427104775,-0.03667012430477206,-0.0366701243047719,synthetic_calibrated_VIX,VIX
2006-05-17,0.5449430103615553,0.6475614055175409,0.010556528804662069,0.18831032457485963,0.2008547567451115,0.20085475674511155,synthetic_calibrated_VIX,VIX
2006-05-18,0.5970588441303073,0.6564690424915165,-0.07798883774870935,0.09950476229482508,0.013755663784280567,0.013755663784280836,synthetic_calibrated_VIX,VIX
2006-05-19,0.6261814011978979,0.6913357764366923,-0.046137196627988764,0.10405032010556803,0.05311253339966355,0.0531125333996636,synthetic_calibrated_VIX,VIX
2006-05-22,0.7912729573236544,0.7698474212059183,0.14455664568968496,-0.027077301099995066,0.1135651407683453,0.1135651407683449,synthetic_calibrated_VIX,VIX
2006-05-23,0.6840943617302198,0.7387964465410667,-0.11138968205072597,0.0799627768784612,-0.04033393346464958,-0.04033393346464964,synthetic_calibrated_VIX,VIX
2006-05-24,0.7774992621145759,0.8093452375289121,0.05238630444787584,0.04095949278167055,0.09549151368843752,0.09549151368843778,synthetic_calibrated_VIX,VIX
2006-05-25,0.7924552657811328,0.7420049136061272,-0.020868686148506455,-0.06366334398103346,-0.0832034597848355,-0.08320345978483534,synthetic_calibrated_VIX,VIX
2006-05-26,0.7272589443520088,0.7052304078096773,-0.019873142325235182,-0.03028981178355805,-0.04956100036821392,-0.04956100036821409,synthetic_calibrated_VIX,VIX
2006-05-30,0.7003948392819495,0.8062237101137493,-0.006856721539767796,0.15109887294471847,0.14320610850819587,0.14320610850819615,synthetic_calibrated_VIX,VIX
2006-05-31,0.8326815381437739,0.7870201243316303,0.03281698081825413,-0.054836587243104584,-0.023819177656546002,-0.023819177656545953,synthetic_calibrated_VIX,VIX
2006-06-01,0.8277950441452617,0.7314581539734715,0.05180924674354315,-0.11637770829041716,-0.07059790295114014,-0.07059790295114032,synthetic_calibrated_VIX,VIX
2006-06-02,0.6959450841367337,0.6928841029066549,-0.04855106152528543,-0.0043983085732629545,-0.05273582754840072,-0.05273582754840078,synthetic_calibrated_VIX,VIX
2006-06-05,0.6977800103663315,0.760823326727296,0.007065983241841156,0.09034841271515792,0.0980527963271713,0.09805279632717134,synthetic_calibrated_VIX,VIX
2006-06-06,0.7743826978704198,0.8215613551837018,0.01782197083973469,0.06092421414247107,0.0798319745500868,0.07983197455008662,synthetic_calibrated_VIX,VIX
2006-06-07,0.8093134041275838,0.8410162737270874,-0.014908139214239613,0.039172549766030906,0.023680420726502623,0.02368042072650245,synthetic_calibrated_VIX,VIX
2006-06-08,0.8567719467521826,0.8917569658361847,0.018734088170816898,0.04083352544002161,0.060332592476757214,0.06033259247675726,synthetic_calibrated_VIX,VIX
2006-06-09,0.8866956147698712,0.9251636838604185,-0.005675706790322033,0.04338362392886208,0.03746168440961823,0.03746168440961806,synthetic_calibrated_VIX,VIX
2006-06-12,0.8663693316602245,0.9776029398973346,-0.06355021627617674,0.12839051911492882,0.05668105758118753,0.0566810575811878,synthetic_calibrated_VIX,VIX
2006-06-13,0.9682035686002204,1.1321160010974565,-0.009614712592927899,0.16929542279441545,0.15805298336802082,0.1580529833680211,synthetic_calibrated_VIX,VIX
2006-06-14,1.2401043647071903,1.2288813374218348,0.09538630626636446,-0.00905006675628095,0.08547298707073776,0.0854729870707378,synthetic_calibrated_VIX,VIX
2006-06-15,1.2161169809565313,0.8332006583472348,-0.010386972343548573,-0.3148680008629724,-0.321984447989689,-0.32198444798968884,synthetic_calibrated_VIX,VIX
2006-06-16,0.8424784621263187,0.8512988936020625,0.011135137359933989,0.010469622515312693,0.021721340560061315,0.021721340560061364,synthetic_calibrated_VIX,VIX
2006-06-19,0.7695521877994563,0.8765574375178355,-0.09602585697805266,0.13904872393951861,0.0296705940834689,0.02967059408346895,synthetic_calibrated_VIX,VIX
2006-06-20,0.8841801341920075,0.8546577334531256,0.008696174771795073,-0.03338957707510637,-0.024983763901112614,-0.024983763901112788,synthetic_calibrated_VIX,VIX
2006-06-21,0.8376846341514784,0.7463655490772534,-0.019859528133057136,-0.10901368050844751,-0.12670824838655897,-0.12670824838655903,synthetic_calibrated_VIX,VIX
2006-06-22,0.7631597912376701,0.7476180181759473,0.022501363013311293,-0.020365031334417583,0.0016780907160604628,0.0016780907160605096,synthetic_calibrated_VIX,VIX
2006-06-23,0.7720769831996468,0.7307995859280916,0.03271585813752176,-0.05346279991470948,-0.022496023154832172,-0.022496023154832012,synthetic_calibrated_VIX,VIX
2006-06-26,0.7824584435156864,0.7342141917492744,0.07068813198900448,-0.061657270320509716,0.004672424405996753,0.0046724244059968,synthetic_calibrated_VIX,VIX
2006-06-27,0.7271357287100446,0.7722504459549567,-0.009640869270539754,0.06204442370745089,0.05180539225898157,0.05180539225898162,synthetic_calibrated_VIX,VIX
2006-06-28,0.7686537356050404,0.7734710764155446,-0.004657440301596316,0.006267244387633486,0.0015806147694461068,0.0015806147694461536,synthetic_calibrated_VIX,VIX
2006-06-29,0.7689258168068852,0.6419303508154394,-0.005876444184213403,-0.1651595813479373,-0.17006547447087145,-0.1700654744708714,synthetic_calibrated_VIX,VIX
2006-06-30,0.6179259876331277,0.6133233197757658,-0.037394030601324846,-0.007448574666671148,-0.0445640730389743,-0.04456407303897414,synthetic_calibrated_VIX,VIX
2006-07-03,0.6126370770135773,0.5842917391531914,-0.0011188923363283365,-0.046267747943955495,-0.047334871651690195,-0.04733487165169015,synthetic_calibrated_VIX,VIX
2006-07-05,0.6287723688972742,0.6347962376185041,0.07612743217719986,0.009580364881164316,0.08643712563608781,0.08643712563608785,synthetic_calibrated_VIX,VIX
2006-07-06,0.6404271613573048,0.6281466868744641,0.008870442836784287,-0.019175442929081687,-0.010475094762669992,-0.010475094762669723,synthetic_calibrated_VIX,VIX
2006-07-07,0.6416085328657989,0.6434913112350571,0.021431054676604777,0.0029344659131147477,0.024428409289149973,0.02442840928915002,synthetic_calibrated_VIX,VIX
2006-07-10,0.6585974672530106,0.6515946361756637,0.023475306898798953,-0.010632945654278747,0.012592749582047655,0.012592749582047702,synthetic_calibrated_VIX,VIX
2006-07-11,0.6834203028548086,0.6214277748197866,0.0488427388935182,-0.09070922794664493,-0.046296976188957166,-0.04629697618895745,synthetic_calibrated_VIX,VIX
2006-07-12,0.6221249570683128,0.6730624999246279,0.001121903907060462,0.08187670704668704,0.0830904687512803,0.08309046875128057,synthetic_calibrated_VIX,VIX
2006-07-13,0.6640276475802668,0.7573680483690755,-0.013423496845200611,0.14056703983477714,0.12525664177381518,0.12525664177381524,synthetic_calibrated_VIX,VIX
2006-07-14,0.766146324513684,0.8156592107623909,0.011590502350226961,0.06462588759416876,0.07696543644644156,0.07696543644644138,synthetic_calibrated_VIX,VIX
2006-07-17,0.8324237009788203,0.8032484572817487,0.02055330215760054,-0.035048549990546296,-0.015215611271087328,-0.01521561127108706,synthetic_calibrated_VIX,VIX
2006-07-18,0.7949091913172364,0.7840153050057767,-0.01038192590214615,-0.013704567050492278,-0.023944213152999487,-0.023944213152999216,synthetic_calibrated_VIX,VIX
2006-07-19,0.7997145387836244,0.6941483656535513,0.02002414197479485,-0.1320048192329234,-0.11462396049980587,-0.11462396049980583,synthetic_calibrated_VIX,VIX
2006-07-20,0.6645967965585495,0.7254254827253421,-0.042572410391225946,0.09152720338373421,0.04505825932809455,0.045058259328094596,synthetic_calibrated_VIX,VIX
2006-07-21,0.7095668447809995,0.7584273963753696,-0.021861153656697496,0.06885968806709175,0.04549318218880711,0.04549318218880738,synthetic_calibrated_VIX,VIX
2006-07-24,0.7644622910726834,0.6603117499803387,0.00795711590345416,-0.1362402597336777,-0.1293672233676409,-0.12936722336764106,synthetic_calibrated_VIX,VIX
2006-07-25,0.6707781864397988,0.6210048974132876,0.015850749982522228,-0.07420230716011555,-0.05952771939651474,-0.05952771939651469,synthetic_calibrated_VIX,VIX
2006-07-26,0.63184530373417,0.6081557499567898,0.017456233221407214,-0.03749264833872523,-0.02069089553080721,-0.02069089553080694,synthetic_calibrated_VIX,VIX
2006-07-27,0.5978449265762287,0.6452832773288373,-0.016954247955879187,0.07934892251119563,0.0610493732480299,0.061049373248029726,synthetic_calibrated_VIX,VIX
2006-07-28,0.6283964603297039,0.6004924103808517,-0.02616961820091901,-0.04440516729551858,-0.0694127192221659,-0.06941271922216596,synthetic_calibrated_VIX,VIX
2006-07-31,0.6340668526132637,0.62600940817786,0.05591151803420469,-0.012707562936298378,0.0424934559636227,0.04249345596362253,synthetic_calibrated_VIX,VIX
2006-08-01,0.6608364829022233,0.64006708486719,0.05563346855398743,-0.031428951900203006,0.022456015046559537,0.022456015046559807,synthetic_calibrated_VIX,VIX
2006-08-02,0.6444997168552292,0.6208876454957584,0.006925261574665997,-0.03663627887174803,-0.029964733111391077,-0.029964733111391362,synthetic_calibrated_VIX,VIX
2006-08-03,0.654266033537345,0.6074449138803988,0.053759143516110885,-0.07156281582249324,-0.021650827992600923,-0.021650827992600874,synthetic_calibrated_VIX,VIX
2006-08-04,0.5944682119092262,0.6227243016048619,-0.02136276339574006,0.04753170839007015,0.025153536354197432,0.025153536354197703,synthetic_calibrated_VIX,VIX
2006-08-07,0.6394688091813627,0.6331508631084074,0.02688911856072984,-0.009879990989776988,0.01674346332184968,0.016743463321849728,synthetic_calibrated_VIX,VIX
2006-08-08,0.634159971272866,0.6378650043109692,0.001593787868351848,0.005842426526332822,0.007445525983204202,0.007445525983204027,synthetic_calibrated_VIX,VIX
2006-08-09,0.6031470912248639,0.6174920554372691,-0.05442830826501932,0.02378352548011753,-0.031939279841362515,-0.03193927984136258,synthetic_calibrated_VIX,VIX
2006-08-10,0.6650430212275517,0.6287506659003178,0.0770066033588237,-0.054571439995332316,0.018232802129050936,0.018232802129050985,synthetic_calibrated_VIX,VIX
2006-08-11,0.6499649225554418,0.630821026577592,0.03374033270365917,-0.02945373713797128,0.0032928166752865338,0.0032928166752865806,synthetic_calibrated_VIX,VIX
2006-08-14,0.5983176154740186,0.5808329684714318,-0.05152556705332867,-0.029223018929059097,-0.0792428533610579,-0.07924285336105796,synthetic_calibrated_VIX,VIX
2006-08-15,0.5586043258979869,0.564993116552774,-0.03827028385104181,0.011437059039091313,-0.027270924307798032,-0.02727092430779776,synthetic_calibrated_VIX,VIX
2006-08-16,0.5291524223313714,0.5178733649866102,-0.06343562987117357,-0.021315327812480245,-0.08339880643795876,-0.0833988064379586,synthetic_calibrated_VIX,VIX
2006-08-17,0.5327179028774046,0.5065754372478329,0.02866441662080499,-0.04907375083203824,-0.02181600465022831,-0.02181600465022826,synthetic_calibrated_VIX,VIX
2006-08-18,0.5098289242017161,0.4931368621183677,0.006422512255152002,-0.0327405160652362,-0.026528280175753198,-0.02652828017575326,synthetic_calibrated_VIX,VIX
2006-08-21,0.5151194074870774,0.48528118842502765,0.04457696647190246,-0.057924859029502396,-0.01593000705644792,-0.015930007056447648,synthetic_calibrated_VIX,VIX
2006-08-22,0.49121598001017674,0.47426103702390543,0.01222959333002449,-0.03451626916925632,-0.022708795774441452,-0.022708795774441515,synthetic_calibrated_VIX,VIX
2006-08-23,0.48261517795212333,0.49430602903347687,0.01761506907807986,0.024223960653208643,0.04226573647153926,0.04226573647153953,synthetic_calibrated_VIX,VIX
2006-08-24,0.48241716061627343,0.48681309970540154,-0.02405163546244804,0.009112319063261376,-0.015158482575513823,-0.015158482575513665,synthetic_calibrated_VIX,VIX
2006-08-25,0.4774527108995559,0.4623153788964219,-0.019227890152319627,-0.03170435868845345,-0.05032264091456167,-0.050322640914561734,synthetic_calibrated_VIX,VIX
2006-08-28,0.49176884362795104,0.45317216132814847,0.06370859823403796,-0.07848541606471304,-0.019777013669973136,-0.01977701366997331,synthetic_calibrated_VIX,VIX
2006-08-29,0.46146140211994585,0.4653948235153813,0.018291593127661265,0.008523836180805988,0.02697134385177375,0.026971343851773355,synthetic_calibrated_VIX,VIX
2006-08-30,0.4548751542845703,0.4548960868442283,-0.022603752124594312,4.6018252394697257e-05,-0.022558774057370105,-0.022558774057369946,synthetic_calibrated_VIX,VIX
2006-08-31,0.4464288885536402,0.44100550650993,-0.018613477968843273,-0.012148367148195005,-0.030535721752768023,-0.030535721752767864,synthetic_calibrated_VIX,VIX
2006-09-01,0.433567158012061,0.42522643492731854,-0.016866792790718677,-0.0192374420677649,-0.035779760909303175,-0.03577976090930313,synthetic_calibrated_VIX,VIX
2006-09-05,0.45073343408014127,0.4290255589943205,0.05998450956413959,-0.04816122666853484,0.008934355333885377,0.008934355333885424,synthetic_calibrated_VIX,VIX
2006-09-06,0.4424965772087459,0.4664181379519241,0.031399104160607205,0.05406044244245822,0.08715699606628476,0.0871569960662848,synthetic_calibrated_VIX,VIX
2006-09-07,0.48238589081704863,0.4744053157775053,0.034234845444133244,-0.016543964472149342,0.017124500905246927,0.01712450090524653,synthetic_calibrated_VIX,VIX
2006-09-08,0.4833961172697235,0.46625162630768113,0.018951730078072826,-0.03546675355788209,-0.017187179819983682,-0.017187179819983744,synthetic_calibrated_VIX,VIX
2006-09-11,0.5126507739565467,0.4740609003822935,0.09951525105940662,-0.07527516885700469,0.016749054875057685,0.016749054875057956,synthetic_calibrated_VIX,VIX
2006-09-12,0.4768847382139572,0.42250150166659844,0.005956698452427744,-0.11403853424002719,-0.10876112894802419,-0.10876112894802414,synthetic_calibrated_VIX,VIX
2006-09-13,0.40906445540794495,0.40914797967274164,-0.03180354674634234,0.00020418362850271876,-0.031605856881413534,-0.031605856881413485,synthetic_calibrated_VIX,VIX
2006-09-14,0.41463283913551685,0.4201386337361676,0.01340556408750282,0.01327872295916066,0.02686229581829242,0.026862295818292692,synthetic_calibrated_VIX,VIX
2006-09-15,0.4052327665235901,0.4054251995896148,-0.035478449291901804,0.0004748704495827205,-0.03502042650948494,-0.03502042650948478,synthetic_calibrated_VIX,VIX
2006-09-18,0.431161120773595,0.4093893570095855,0.06347883952460509,-0.05049565629884778,0.0097777775628733,0.009777777562873124,synthetic_calibrated_VIX,VIX
2006-09-19,0.4148140138962458,0.41248718083506863,0.01325060555136326,-0.005609340531487317,0.007566937861089815,0.007566937861090084,synthetic_calibrated_VIX,VIX
2006-09-20,0.4041889716001817,0.38947875182412167,-0.020117496059119833,-0.03639441154918788,-0.05577974317739303,-0.05577974317739298,synthetic_calibrated_VIX,VIX
